	homepage	id_article	ids_related_articles	name_tool	abstract	citations_per_year	relative_views	id	closets_neighbor_1	closets_neighbor_2	closets_neighbor_3	closets_neighbor_4	similarity_neighbor_1	similarity_neighbor_2	similarity_neighbor_3	similarity_neighbor_4	x	y	z	closest_neighbors	x_2d	y_2d
1268	http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html	1269	NULL	CORUM	CORUM is a database that provides a manually curated repository of experimentally characterized protein complexes from mammalian organisms, mainly human (64%), mouse (16%) and rat (12%). Protein complexes are key molecular entities that integrate multiple gene products to perform cellular functions. The new CORUM 2.0 release encompasses 2837 protein complexes offering the largest and most comprehensive publicly available dataset of mammalian protein complexes. The CORUM dataset is built from 3198 different genes, representing ∼16% of the protein coding genes in humans. Each protein complex is described by a protein complex name, subunit composition, function as well as the literature reference that characterizes the respective protein complex. Recent developments include mapping of functional annotation to Gene Ontology terms as well as cross-references to Entrez Gene identifiers. In addition, a ‘Phylogenetic Conservation’ analysis tool was implemented that analyses the potential occurrence of orthologous protein complex subunits in mammals and other selected groups of organisms. This allows one to predict the occurrence of protein complexes in different phylogenetic groups. CORUM is freely accessible at (http://mips.helmholtz-muenchen.de/genre/proj/corum/index.html).	25.0	4	872	1293	1318	931	1975	0.293071443189	0.226069607161	0.210561180952	0.198209435473	0.834640303286	2.54305204817	0.156038322822	NULL	0.0609159922351	1.24014485583
1272	http://metasystems.riken.jp/metabiome/	1273	NULL	MetaBioME	Microbial enzymes have many known applications as biocatalysts in biotechnology, agriculture, medical and other industries. However, only a few enzymes are currently employed for such commercial applications. In this scenario, the current onslaught of metagenomic data provides a new unexplored treasure trove of genomic wealth that can not only enhance the enzyme repertoire by the discovery of novel commercially useful enzymes (CUEs) but can also reveal better functional variants for existing CUEs. We prepared a catalogue of CUEs using text mining of PubMed abstracts and other publicly available information, and manually curated the data to identify 510 CUEs. Further, in order to identify novel homologues of these CUEs, we identified potential ORFs in publicly available metagenomic datasets from 10 diverse sources. Using this strategy, we have developed a resource called MetaBioME (http://metasystems.riken.jp/metabiome/) that comprises (i) a database of CUEs and (ii) a comprehensive platform to facilitate homology-based computational identification of novel homologous CUEs from metagenomic and bacterial genomic datasets. Using MetaBioME, we have identified several novel homologues to known CUEs that can potentially serve as leads for further experimental verification.	2.0	4	873	809	1798	1723	12	0.140026850292	0.132120430199	0.120449289524	0.111502449417	0.433467220073	0.489182624336	-0.783200812081	NULL	2.62169571592	0.135434306317
1274	http://tritrypdb.org	1275	NULL	TriTrypDB	TriTrypDB (http://tritrypdb.org) is an integrated database providing access to genome-scale datasets for kinetoplastid parasites, and supporting a variety of complex queries driven by research and development needs. TriTrypDB is a collaborative project, utilizing the GUS/WDK computational infrastructure developed by the Eukaryotic Pathogen Bioinformatics Resource Center (EuPathDB.org) to integrate genome annotation and analyses from GeneDB and elsewhere with a wide variety of functional genomics datasets made available by members of the global research community, often pre-publication. Currently, TriTrypDB integrates datasets fromLeishmania braziliensis, L. infantum, L. major, L. tarentolae, Trypanosoma bruceiandT. cruzi. Users may examine individual genes or chromosomal spans in their genomic context, including syntenic alignments with other kinetoplastid organisms. Data within TriTrypDB can be interrogated utilizing a sophisticated search strategy system that enables a user to construct complex queries combining multiple data types. All search strategies are stored, allowing future access and integrated searches. ‘User Comments’ may be added to any gene page, enhancing available annotation; such comments become immediately searchable via the text search, and are forwarded to curators for incorporation into the reference annotation when appropriate.	24.0	4	874	740	813	355	1778	0.231833280423	0.188409217533	0.161745404415	0.147855434135	2.13645094209	-1.58215816059	-0.529201996855	NULL	1.14348050047	-1.96146452958
1276	http://www.flytf.org	1277	NULL	FlyTF	FlyTF (http://www.flytf.org) is a database of computationally predicted and/or experimentally verified site-specific transcription factors (TFs) in the fruit flyDrosophila melanogaster. The manual classification of TFs in the initial version of FlyTF that concentrated primarily on the DNA-binding characteristics of the proteins has now been extended to a more fine-grained annotation of both DNA binding and regulatory properties in the new release. Furthermore, experimental evidence from the literature was classified into a defined vocabulary, and in collaboration with FlyBase, translated into Gene Ontology (GO) annotation. While our GO annotations will also be available through FlyBase as they will be incorporated into the genes' official GO annotation in the future, the entire evidence used for classification including computational predictions and quotes from the literature can be accessed through FlyTF. The FlyTF website now builds upon the InterMine framework, which provides experimental and computational biologists with powerful search and filter functionality, list management tools and access to genomic information associated with the TFs.	4.0	4	875	1772	1630	995	1777	0.200870795177	0.17244849826	0.15906616969	0.157932645515	-0.776902179408	-3.33362512774	-1.75621859044	NULL	-2.25454389315	1.97279548445
1277	http://www.beetlebase.org	1278	NULL	BeetleBase	BeetleBase (http://www.beetlebase.org) has been updated to provide more comprehensive genomic information for the red flour beetleTribolium castaneum. The database contains genomic sequence scaffolds mapped to 10 linkage groups (genome assembly release Tcas_3.0), genetic linkage maps, the official gene set, Reference Sequences from NCBI (RefSeq), predicted gene models, ESTs and whole-genome tiling array data representing several developmental stages. The database was reconstructed using the upgraded Generic Model Organism Database (GMOD) modules. The genomic data is stored in a PostgreSQL relatational database using the Chado schema and visualized as tracks in GBrowse. The updated genetic map is visualized using the comparative genetic map viewer CMAP. To enhance the database search capabilities, the BLAST and BLAT search tools have been integrated with the GMOD tools. BeetleBase serves as a long-term repository for Tribolium genomic data, and is compatible with other model organism databases.	9.0	4	876	1636	323	354	1554	0.188486064514	0.181158182614	0.17100613781	0.169739447831	0.613277782352	-3.16205606974	0.920769496701	NULL	0.992607917535	-0.965893512543
1279	http://pathema.jcvi.org	1280	NULL	Pathema	Pathema (http://pathema.jcvi.org) is one of the eight Bioinformatics Resource Centers (BRCs) funded by the National Institute of Allergy and Infectious Disease (NIAID) designed to serve as a core resource for the bio-defense and infectious disease research community. Pathema strives to support basic research and accelerate scientific progress for understanding, detecting, diagnosing and treating an established set of six target NIAID Category A–C pathogens: Category A priority pathogens;Bacillus anthracisandClostridium botulinum, and Category B priority pathogens;Burkholderia mallei, Burkholderia pseudomallei, Clostridium perfringensandEntamoeba histolytica.Each target pathogen is represented in one of four distinct clade-specific Pathema web resources and underlying databases developed to target the specific data and analysis needs of each scientific community. All publicly available complete genome projects of phylogenetically related organisms are also represented, providing a comprehensive collection of organisms for comparative analyses. Pathema facilitates the scientific exploration of genomic and related data through its integration with web-based analysis tools, customized to obtain, display, and compute results relevant to ongoing pathogen research. Pathema serves the bio-defense and infectious disease research community by disseminating data resulting from pathogen genome sequencing projects and providing access to the results of inter-genomic comparisons for these organisms.	2.0	4	877	863	331	355	1380	0.18020602382	0.174366688234	0.160768423211	0.152867918545	2.44312231157	-0.933906739405	0.0649923669092	NULL	1.27472920595	-2.03333026576
1280	http://www.microbesonline.org	1281	NULL	MicrobesOnline	Since 2003, MicrobesOnline (http://www.microbesonline.org) has been providing a community resource for comparative and functional genome analysis. The portal includes over 1000 complete genomes of bacteria, archaea and fungi and thousands of expression microarrays from diverse organisms ranging from model organisms such asEscherichia coliandSaccharomyces cerevisiaeto environmental microbes such asDesulfovibrio vulgarisandShewanella oneidensis. To assist in annotating genes and in reconstructing their evolutionary history, MicrobesOnline includes a comparative genome browser based on phylogenetic trees for every gene family as well as a species tree. To identify co-regulated genes, MicrobesOnline can search for genes based on their expression profile, and provides tools for identifying regulatory motifs and seeing if they are conserved. MicrobesOnline also includes fast phylogenetic profile searches, comparative views of metabolic pathways, operon predictions, a workbench for sequence analysis and integration with RegTransBase and other microbial genome resources. The next update of MicrobesOnline will contain significant new functionality, including comparative analysis of metagenomic sequence data. Programmatic access to the database, along with source code and documentation, is available athttp://microbesonline.org/programmers.html.	22.0	4	878	944	323	1477	107	0.176537295853	0.171016062704	0.132062551113	0.130640860845	0.580174594584	-2.78600816011	-1.05326545864	NULL	1.28694657716	-0.121111192023
1282	http://www.viralorfeome.com	1283	NULL	ViralORFeome	Large collections of protein-encoding open reading frames (ORFs) established in a versatile recombination-based cloning system have been instrumental to study protein functions in high-throughput assays. Such ‘ORFeome’ resources have been developed for several organisms but in virology, plasmid collections covering a significant fraction of the virosphere are still needed. In this perspective, we present ViralORFeome 1.0 (http://www.viralorfeome.com), an open-access database and management system that provides an integrated set of bioinformatic tools to clone viral ORFs in the Gateway® system. ViralORFeome provides a convenient interface to navigate through virus genome sequences, to design ORF-specific cloning primers, to validate the sequence of generated constructs and to browse established collections of virus ORFs. Most importantly, ViralORFeome has been designed to manage all possible variants or mutants of a given ORF so that the cloning procedure can be applied to any emerging virus strain. A subset of plasmid constructs generated with ViralORFeome platform has been tested with success for heterologous protein expression in different expression systems at proteome scale. ViralORFeome should provide our community with a framework to establish a large collection of virus ORF clones, an instrumental resource to determine functions, activities and binding partners of viral proteins.	3.0	4	879	346	46	314	563	0.337978862477	0.275686530954	0.25300798912	0.193967947834	0.470421866424	-1.89296144999	-1.70741979494	NULL	0.452922467508	-1.52162228451
1283	http://www.phisite.org/	1284	NULL	phiSITE	We have developed phiSITE, database of gene regulation in bacteriophages. To date it contains detailed information about more than 700 experimentally confirmed or predicted regulatory elements (promoters, operators, terminators and attachment sites) from 32 bacteriophages belonging toSiphoviridae,MyoviridaeandPodoviridaefamilies. The database is manually curated, the data are collected mainly form scientific papers, cross-referenced with other database resources (EMBL, UniProt, NCBI taxonomy database, NCBI Genome, ICTVdb, PubMed Central) and stored in SQL based database system. The system provides full text search for regulatory elements, graphical visualization of phage genomes and several export options. In addition, visualizations of gene regulatory networks for five phages (Bacillusphage GA-1, Enterobacteria phage lambda, Enterobacteria phage Mu, Enterobacteria phage P2 andMycoplasmaphage P1) have been defined and made available. The phiSITE is accessible athttp://www.phisite.org/.	2.0	4	880	585	1726	1435	988	0.31261458387	0.187531025171	0.14113060875	0.123746577624	2.3336854226	-1.83865300078	-2.81404947064	NULL	2.87920902644	2.42601819676
1288	http://antares.protres.ru/comsin/	1289	NULL	ComSin	Most of the proteins in a cell assemble into complexes to carry out their function. In this work, we have created a new database (named ComSin) of protein structures in bound (complex) and unbound (single) states to provide a researcher with exhaustive information on structures of the same or homologous proteins in bound and unbound states. From the complete Protein Data Bank (PDB), we selected 24 910 pairs of protein structures in bound and unbound states, and identified regions of intrinsic disorder. For 2448 pairs, the proteins in bound and unbound states are identical, while 7129 pairs have sequence identity 90% or larger. The developed server enables one to search for proteins in bound and unbound states with several options including sequence similarity between the corresponding proteins in bound and unbound states, and validation of interaction interfaces of protein complexes. Besides that, through our web server, one can obtain necessary information for studying disorder-to-order and order-to-disorder transitions upon complex formation, and analyze structural differences between proteins in bound and unbound states. The database is available athttp://antares.protres.ru/comsin/.	2.0	4	881	1128	1280	568	823	0.219758852828	0.217477558641	0.174724160335	0.172124118033	-0.391692734952	2.0084555941	-3.24427780901	NULL	-1.16165702315	1.93784755262
1289	http://rna.urmc.rochester.edu/NNDB	1290	NULL	NNDB	The Nearest Neighbor Database (NNDB,http://rna.urmc.rochester.edu/NNDB) is a web-based resource for disseminating parameter sets for predicting nucleic acid secondary structure stabilities. For each set of parameters, the database includes the set of rules with descriptive text, sequence-dependent parameters in plain text and html, literature references to experiments and usage tutorials. The initial release covers parameters for predicting RNA folding free energy and enthalpy changes.	12.0	4	882	1084	495	1004	542	0.247957241594	0.177700341455	0.170082101873	0.155398203095	-2.51023103305	3.42978264378	-0.577184712392	NULL	-2.04890912851	-2.41318801887
1290	http://its2.bioapps.biozentrum.uni-wuerzburg.de	1291	NULL	ITS2	The internal transcribed spacer 2 (ITS2) is a widely used phylogenetic marker. In the past, it has mainly been used for species level classifications. Nowadays, a wider applicability becomes apparent. Here, the conserved structure of the RNA molecule plays a vital role. We have developed the ITS2 Database (http://its2.bioapps.biozentrum.uni-wuerzburg.de) which holds information about sequence, structure and taxonomic classification of all ITS2 in GenBank. In the new version, we use Hidden Markov models (HMMs) for the identification and delineation of the ITS2 resulting in a major redesign of the annotation pipeline. This allowed the identification of more than 160 000 correct full length and more than 50 000 partial structures. In the web interface, these can now be searched with a modified BLAST considering both sequence and structure, enabling rapid taxon sampling. Novel sequences can be annotated using the HMM based approach and modelled according to multiple template structures. Sequences can be searched for known and newly identified motifs. Together, the database and the web server build an exhaustive resource for ITS2 based phylogenetic analyses.	13.0	4	883	231	1686	23	1847	0.194590986754	0.182069859172	0.181914951016	0.16860363016	-1.22203439919	2.75705826273	-0.586651928104	NULL	-1.14912278763	-0.187568622
1292	http://www.funsimmat.de	1293	NULL	FunSimMat	Quantifying the functional similarity of genes and their products based on Gene Ontology annotation is an important tool for diverse applications like the analysis of gene expression data, the prediction and validation of protein functions and interactions, and the prioritization of disease genes. The Functional Similarity Matrix (FunSimMat,http://www.funsimmat.de) is a comprehensive database providing various precomputed functional similarity values for proteins in UniProtKB and for protein families in Pfam and SMART. With this update, we significantly increase the coverage of FunSimMat by adding data from the Gene Ontology Annotation project as well as new functional similarity measures. The applicability of the database is greatly extended by the implementation of a new Gene Ontology-based method for disease gene prioritization. Two new visualization tools allow an interactive analysis of the functional relationships between proteins or protein families. This is enhanced further by the introduction of an automatically derived hierarchy of annotation classes. Additional changes include a revised user front-end and a new RESTlike interface for improving the user-friendliness and online accessibility of FunSimMat.	1.0	4	884	693	691	201	29	0.269469586959	0.206041849224	0.169817431811	0.169221086947	-0.688177522807	-3.12381354457	1.60879840674	NULL	0.510533632868	-2.29731260547
1293	http://bioinformatics.charite.de/supercyp	1294	[771]	SuperCYP	Much of the information on the Cytochrome P450 enzymes (CYPs) is spread across literature and the internet. Aggregating knowledge about CYPs into one database makes the search more efficient. Text mining on 57 CYPs and drugs led to a mass of papers, which were screened manually for facts about metabolism, SNPs and their effects on drug degradation. Information was put into a database, which enables the user not only to look up a particular CYP and all metabolized drugs, but also to check tolerability of drug-cocktails and to find alternative combinations, to use metabolic pathways more efficiently. The SuperCYP database contains 1170 drugs with more than 3800 interactions including references. Approximately 2000 SNPs and mutations are listed and ordered according to their effect on expression and/or activity. SuperCYP (http://bioinformatics.charite.de/supercyp) is a comprehensive resource focused on CYPs and drug metabolism. Homology-modeled structures of the CYPs can be downloaded in PDB format and related drugs are available as MOL-files. Within the resource, CYPs can be aligned with each other, drug-cocktails can be ‘mixed’, SNPs, protein point mutations, and their effects can be viewed and corresponding PubMed IDs are given. SuperCYP is meant to be a platform and a starting point for scientists and health professionals for furthering their research.	9.0	4	885	1035	1647	771	1982	0.316540890605	0.283733153942	0.256279814095	0.233752870209	-0.319785184196	1.08327020593	3.68653362266	NULL	0.861845436163	-3.54794554724
1298	http://projects.biotec.tu-dresden.de/memotif	1299	NULL	MeMotif	Membrane proteins are important for many processes in the cell and used as main drug targets. The increasing number of high-resolution structures available makes for the first time a characterization of local structural and functional motifs in α-helical transmembrane proteins possible. MeMotif (http://projects.biotec.tu-dresden.de/memotif) is a database and wiki which collects more than 2000 known and novel computationally predicted linear motifs in α-helical transmembrane proteins. Motifs are fully described in terms of several structural and functional features and editable. Motifs contained in MeMotif can be used in different biological applications, from the identification of biochemically important functional residues which are candidates for mutagenesis experiments to the improvement of tools for transmembrane protein modeling.	1.0	4	886	1804	1992	178	505	0.291678687539	0.248047225911	0.232538202746	0.226343357662	1.60159290151	2.46402623096	-3.28325161512	NULL	0.151672068793	3.29919371536
1301	http://microkit.biocuckoo.org	1302	NULL	MiCroKit	During cell division/mitosis, a specific subset of proteins is spatially and temporally assembled into protein super complexes in three distinct regions, i.e. centrosome/spindle pole, kinetochore/centromere and midbody/cleavage furrow/phragmoplast/bud neck, and modulates cell division process faithfully. Although many experimental efforts have been carried out to investigate the characteristics of these proteins, no integrated database was available. Here, we present the MiCroKit database (http://microkit.biocuckoo.org) of proteins that localize in midbody, centrosome and/or kinetochore. We collected into the MiCroKit database experimentally verified microkit proteins from the scientific literature that have unambiguous supportive evidence for subcellular localization under fluorescent microscope. The current version of MiCroKit 3.0 provides detailed information for 1489 microkit proteins from seven model organisms, includingSaccharomyces cerevisiae,Schizasaccharomyces pombe,Caenorhabditis elegans,Drosophila melanogaster,Xenopus laevis,Mus musculusandHomo sapiens. Moreover, the orthologous information was provided for these microkit proteins, and could be a useful resource for further experimental identification. The online service of MiCroKit database was implemented in PHP + MySQL + JavaScript, while the local packages were developed in JAVA 1.5 (J2SE 5.0).	2.0	4	887	336	1948	1515	266	0.113162209096	0.0978155984583	0.0909826735296	0.0852724448694	4.37173148969	0.409035673469	-1.10832768758	NULL	1.0891545231	0.72406735776
1302	http://bioinfo.hrbmu.edu.cn/hhmd	1303	NULL	HHMD	Histone modifications play important roles in chromatin remodeling, gene transcriptional regulation, stem cell maintenance and differentiation. Alterations in histone modifications may be linked to human diseases especially cancer. Histone modifications including methylation, acetylation and ubiquitylation probed by ChIP-seq, ChIP-chip and qChIP have become widely available. Mining and integration of histone modification data can be beneficial to novel biological discoveries. There has been no comprehensive data repository that is exclusive for human histone modifications. Therefore, we developed a relatively comprehensive database for human histone modifications. Human Histone Modification Database (HHMD,http://bioinfo.hrbmu.edu.cn/hhmd) focuses on the storage and integration of histone modification datasets that were obtained from laboratory experiments. The latest release of HHMD incorporates 43 location-specific histone modifications in human. To facilitate data extraction, flexible search options are built in HHMD. It can be searched by histone modification, gene ID, functional categories, chromosome location and cancer name. HHMD also includes a user-friendly visualization tool named HisModView, by which genome-wide histone modification map can be shown. HisModView facilitates the acquisition and visualization of histone modifications. The database also has manually curated information of histone modification dysregulation in nine human cancers.	4.0	4	888	1813	774	1860	533	0.499892295825	0.398274791144	0.345519223326	0.337143481877	0.977610604758	-2.8097982101	-2.98060198954	NULL	-3.35923887839	1.03691763607
1304	http://www.microrna.gr/mirgen/	1305	NULL	miRGen	MicroRNAs are small, non-protein coding RNA molecules known to regulate the expression of genes by binding to the 3′UTR region of mRNAs. MicroRNAs are produced from longer transcripts which can code for more than one mature miRNAs. miRGen 2.0 is a database that aims to provide comprehensive information about the position of human and mouse microRNA coding transcripts and their regulation by transcription factors, including a unique compilation of both predicted and experimentally supported data. Expression profiles of microRNAs in several tissues and cell lines, single nucleotide polymorphism locations, microRNA target prediction on protein coding genes and mapping of miRNA targets of co-regulated miRNAs on biological pathways are also integrated into the database and user interface. The miRGen database will be continuously maintained and freely available athttp://www.microrna.gr/mirgen/.	7.0	4	889	1428	838	654	1590	0.374756590454	0.281124605275	0.273779276664	0.243827820352	-4.10592084137	-0.175344914621	0.281521259947	NULL	3.81456703777	-0.145366844635
1308	http://floresta.eead.csic.es/3dfootprint	1309	NULL	3D-footprint	3D-footprint is a living database, updated and curated on a weekly basis, which provides estimates of binding specificity for all protein–DNA complexes available at the Protein Data Bank. The web interface allows the user to: (i) browse DNA-binding proteins by keyword; (ii) find proteins that recognize a similar DNA motif and (iii) BLAST similar DNA-binding proteins, highlighting interface residues in the resulting alignments. Each complex in the database is dissected to draw interface graphs and footprint logos, and two complementary algorithms are employed to characterize binding specificity. Moreover, oligonucleotide sequences extracted from literature abstracts are reported in order to show the range of variant sites bound by each protein and other related proteins. Benchmark experiments, including comparisons with expert-curated databases RegulonDB and TRANSFAC, support the quality of structure-based estimates of specificity. The relevant content of the database is available for download as flat files and it is also possible to use the 3D-footprint pipeline to analyze protein coordinates input by the user. 3D-footprint is available athttp://floresta.eead.csic.es/3dfootprintwith demo buttons and a comprehensive tutorial that illustrates the main uses of this resource.	3.0	4	890	345	1929	513	822	0.28552574032	0.255842874708	0.225023844731	0.206595467434	-0.798127935579	1.36516747073	-3.03030431985	NULL	-1.31531825445	2.2119898693
1309	http://h-invitational.jp/h-dbas/	1310	NULL	H-DBAS	H-DBAS (http://h-invitational.jp/h-dbas/) is a specialized database for human alternative splicing (AS) based on H-Invitational full-length cDNAs. In this update, for better annotations of AS events, we correlated RNA-Seq tag information to the AS exons and splice junctions. We generated a total of 148 376 598 RNA-Seq tags from RNAs extracted from cytoplasmic, nuclear and polysome fractions. Analysis of the RNA-Seq tags allowed us to identify 90 900 exons that are very likely to be used for protein synthesis. On the other hand, 254 AS junctions of human RefSeq transcripts are unique to nuclear RNA and may not have any translational consequences. We also present a new comparative genomics viewer so that users can empirically understand the evolutionary turnover of AS. With the unique experimental data closely connected with intensively curated cDNA information, H-DBAS provides a unique platform for the analysis of complex AS.	2.0	4	891	254	2014	1329	1207	0.222042746067	0.217218648726	0.199773501716	0.19781679554	-1.53608843782	-0.297623296339	-1.25578372301	NULL	-0.0648296658318	0.313985946245
1310	http://utrdb.ba.itb.cnr.it/	1311	NULL	UTRdb	The 5′ and 3′ untranslated regions of eukaryotic mRNAs (UTRs) play crucial roles in the post-transcriptional regulation of gene expression through the modulation of nucleo-cytoplasmic mRNA transport, translation efficiency, subcellular localization and message stability. UTRdb is a curated database of 5′ and 3′ untranslated sequences of eukaryotic mRNAs, derived from several sources of primary data. Experimentally validated functional motifs are annotated and also collated as the UTRsite database where more specific information on the functional motifs and cross-links to interacting regulatory protein are provided. In the current update, the UTR entries have been organized in a gene-centric structure to better visualize and retrieve 5′ and 3′UTR variants generated by alternative initiation and termination of transcription and alternative splicing. Experimentally validated miRNA targets and conserved sequence elements are also annotated. The integration of UTRdb with genomic data has allowed the implementation of an efficient annotation system and a powerful retrieval resource for the selection and extraction of specific UTR subsets. All internet resources implemented for retrieval and functional analysis of 5′ and 3′ untranslated regions of eukaryotic mRNAs are accessible athttp://utrdb.ba.itb.cnr.it/.	15.0	4	892	252	840	736	1079	0.323047354836	0.219009148324	0.208471689745	0.200561152936	-1.31709594565	-0.614039684681	-3.79907291469	NULL	-0.354290993123	3.65176466367
1311	http://recode.ucc.ie	1312	NULL	Recode-2	‘Recoding’ is a term used to describe non-standard read-out of the genetic code, and encompasses such phenomena as programmed ribosomal frameshifting, stop codon readthrough, selenocysteine insertion and translational bypassing. Although only a small proportion of genes utilize recoding in protein synthesis, accurate annotation of ‘recoded’ genes lags far behind annotation of ‘standard’ genes. In order to address this issue, provide a service to researchers in the field, and offer training data for developers of gene-annotation software, we have gathered together known cases of recoding within the Recode database. Recode-2 is an improved and updated version of the database. It provides access to detailed information on genes known to utilize translational recoding and allows complex search queries, browsing of recoding data and enhanced visualization of annotated sequence elements. At present, the Recode-2 database stores information on approximately 1500 genes that are known to utilize recoding in their expression—a factor of approximately three increase over the previous version of the database. Recode-2 is available athttp://recode.ucc.ie	3.0	4	893	855	487	48	307	0.0869815368595	0.0816285443524	0.0809269307486	0.0789027800001	3.23161716584	-5.07830101907	0.32921013844	NULL	4.4162452534	-2.10329898105
1312	http://www-genome.biotoul.fr/ISbrowser.php	1313	NULL	ISbrowser	Insertion sequences (ISs) are among the smallest and simplest autonomous transposable elements. ISfinder (http://www-is.biotoul.fr/) is a dedicated IS database which assigns names to individual ISs to maintain a coherent nomenclature, an IS repository including >3000 individual ISs from both bacteria and archaea and provides a basis for IS classification. Each IS is indexed in ISfinder with various associated pieces of information (the complete nucleotide sequence, the sequence of the ends and target sites, potential open reading frames, strain of origin, distribution in other strains and available bibliography) and classified into a group or family to provide some insight into its phylogeny. ISfinder also includes extensive background information on ISs and transposons in general. Online tools are gradually being added. At present, it is difficult to visualize the global distribution of ISs in a given bacterial genome. Such information would facilitate understanding of the impact of these small transposable elements on shaping their host genome. Here we describe ISbrowser (http://www-genome.biotoul.fr/ISbrowser.php), an extension to the ISfinder platform and a tool which permits visualization of the position, orientation and distribution of complete and partial ISs in individual prokaryotic genomes.	1.0	4	894	73	307	13	593	0.14569915825	0.126610396471	0.117285589388	0.106821031646	-0.00432261086871	-0.847265219744	1.06943437872	NULL	0.896520946801	-0.372349988941
1313	http://aclame.ulb.ac.be	1314	NULL	ACLAME	The ACLAME database is dedicated to the collection, analysis and classification of sequenced mobile genetic elements (MGEs, in particular phages and plasmids). In addition to providing information on the MGEs content, classifications are available at various levels of organization. At the gene/protein level, families group similar sequences that are expected to share the same function. Families of four or more proteins are manually assigned with a functional annotation using the GeneOntology and the locally developed ontology MeGO dedicated to MGEs. At the genome level, evolutionary cohesive modules group sets of protein families shared among MGEs. At the population level, networks display the reticulate evolutionary relationships among MGEs. To increase the coverage of the phage sequence space, ACLAME version 0.4 incorporates 760 high-quality predicted prophages selected from the Prophinder database. Most of the data can be downloaded from the freely accessible ACLAME web site (http://aclame.ulb.ac.be). The BLAST interface for querying the database has been extended and numerous tools for in-depth analysis of the results have been added.	9.0	4	895	585	880	756	855	0.187619615259	0.122369543623	0.114325865226	0.113774742114	2.34666417118	-1.78203257298	-2.80693357871	NULL	2.77380324707	2.37507749072
1316	http://www.nbrp.jp	1317	NULL	NBRP	The National BioResource Project (NBRP) is a Japanese project that aims to establish a system for collecting, preserving and providing bioresources for use as experimental materials for life science research. It is promoted by 27 core resource facilities, each concerned with a particular group of organisms, and by one information center. The NBRP database is a product of this project. Thirty databases and an integrated database-retrieval system (BioResource World: BRW) have been created and made available through the NBRP home page (http://www.nbrp.jp). The 30 independent databases have individual features which directly reflect the data maintained by each resource facility. The BRW is designed for users who need to search across several resources without moving from one database to another. BRW provides access to a collection of 4.5-million records on bioresources including wild species, inbred lines, mutants, genetically engineered lines, DNA clones and so on. BRW supports summary browsing, keyword searching, and searching by DNA sequences or gene ontology. The results of searches provide links to online requests for distribution of research materials. A circulation system allows users to submit details of papers published on research conducted using NBRP resources.	2.0	4	896	1789	73	223	729	0.120882950433	0.118568610203	0.11420811621	0.108272154893	1.01031892141	-1.04700915955	1.38897552478	NULL	0.6113754498	-0.659335340023
1317	http://www.targetscan.org/cgi-bin/vert_50/view_genetable.cgi?gs	1318	NULL	TAP-Tar	MicroRNAs (miRNAs) bind to Argonaute proteins, and together they form the RISC complex and regulate target mRNA translation and/or stability. Identification of mRNA targets is key to deciphering the physiological functions and mode of action of miRNAs. In mammals, miRNAs are generally poorly homologous to their target sequence, and target identification cannot be based solely on bioinformatics. Here, we describe a biochemical approach, based on tandem affinity purification, in which mRNA/miRNA complexes are sequentially pulled down, first via the Argonaute moiety and then via the miRNA. Our ‘TAP-Tar’ procedure allows the specific pull down of mRNA targets of miRNA. It is useful for validation of targets predictedin silico, and, potentially, for discovery of previously uncharacterized targets.	5.0	4	897	1854	1543	407	1236	0.349003807549	0.304805275759	0.290590322416	0.279035617059	-4.19101842873	0.287106068832	-0.0214214701253	NULL	3.90793454805	-0.0324574841239
1318	http://riodb01.ibase.aist.go.jp/sdbs/	1319	NULL	5-methylcytosine in RNA	The nucleobase modification 5-methylcytosine (m5C) is widespread both in DNA and different cellular RNAs. The functions and enzymatic mechanisms of DNA m5C-methylation were extensively studied during the last decades. However, the location, the mechanism of formation and the cellular function(s) of the same modified nucleobase in RNA still remain to be elucidated. The recent development of a bisulfite sequencing approach for efficient m5C localization in various RNA molecules puts ribo-m5C in a highly privileged position as one of the few RNA modifications whose detection is amenable to PCR-based amplification and sequencing methods. Additional progress in the field also includes the characterization of several specific RNA methyltransferase enzymes in various organisms, and the discovery of a new and unexpected link between DNA and RNA m5C-methylation. Numerous putative RNA:m5C-MTases have now been identified and are awaiting characterization, including the identification of their RNA substrates and their related cellular functions. In order to bring these recent exciting developments into perspective, this review provides an ordered overview of the detection methods for RNA methylation, of the biochemistry, enzymology and molecular biology of the corresponding modification enzymes, and discusses perspectives for the emerging biological functions of these enzymes.	11.0	4	898	848	2010	1421	658	0.265014913408	0.262122324677	0.260765821222	0.24825836619	-2.0131561559	1.97169782265	0.0750420207892	NULL	-1.96324531312	-2.29875036959
